ID,Year_Birth,Income,Dt_Customer,Recency,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Numbers of sons,Total_Spent,Total_Purchases,Marital_Status_Alone,Marital_Status_Partner,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Clusters
640,1951,57304,2013-11-03,61,5,0,0,0,0,0,0,3,11,0,73,1,1026,25,0,1,0,1,0,0,4
4252,1965,44375,2013-07-02,73,5,0,0,0,0,0,0,3,11,0,59,1,301,12,0,1,0,1,0,0,4
8432,1956,54450,2013-07-02,0,8,0,0,0,0,0,0,3,11,0,68,2,684,31,0,1,0,1,0,0,4
6218,1965,59594,2013-07-02,74,7,0,1,0,0,0,0,3,11,0,59,1,499,17,0,1,0,1,0,0,4
6905,1994,80685,2013-07-02,55,2,0,0,0,0,0,0,3,11,0,30,0,1004,21,0,1,0,1,0,0,4
5922,1974,40344,2013-07-02,48,7,0,0,0,0,0,0,3,11,0,50,1,218,12,0,1,0,0,0,1,2
3598,1972,62710,2013-07-02,53,4,0,0,0,0,0,0,3,11,0,52,1,606,22,0,1,0,1,0,0,4
6116,1968,48985,2013-05-07,13,3,0,0,0,0,0,0,3,11,0,56,1,75,6,0,1,0,0,0,0,1
6263,1968,35322,2013-07-02,34,8,0,0,0,0,0,0,3,11,0,56,3,106,9,0,1,0,1,0,0,1
10486,1948,77142,2013-07-02,54,2,0,0,0,0,0,0,3,11,0,76,0,990,17,0,1,0,1,0,0,4
2410,1969,81657,2013-07-02,69,1,0,0,0,0,0,0,3,11,0,55,0,1097,16,1,0,0,1,0,0,0
193,1996,14421,2013-07-02,81,5,1,0,0,0,0,0,3,11,0,28,0,16,4,0,1,1,0,0,0,1
3363,1974,20130,2013-07-02,99,8,0,0,0,0,0,0,3,11,0,50,0,34,5,0,1,0,0,0,0,1
8278,1990,74214,2013-07-02,3,5,0,0,0,0,0,0,3,11,0,34,0,1711,16,0,1,0,0,0,1,2
10660,1957,66726,2014-12-01,61,7,0,1,0,0,0,0,3,11,0,67,2,438,17,0,1,0,0,1,0,2
8686,1979,23724,2013-08-01,65,8,0,0,0,0,0,0,3,11,0,45,1,75,7,0,1,1,0,0,0,1
1604,1960,47353,2013-07-02,93,5,0,0,0,0,0,0,3,11,0,64,1,225,13,0,1,0,0,1,0,2
5907,1952,33444,2012-03-11,24,8,0,0,0,0,0,0,3,11,0,72,2,18,4,0,1,0,0,1,0,1
10669,1981,54386,2013-07-02,8,3,0,0,0,0,0,0,3,11,0,43,1,470,17,0,1,0,1,0,0,4
2918,1981,28510,2013-07-02,72,5,0,0,0,0,0,0,3,11,0,43,2,91,9,1,0,0,1,0,0,3
5735,1991,90638,2013-07-02,29,1,0,0,1,0,0,0,3,11,0,33,0,2525,18,1,0,0,0,1,0,0
359,1950,48070,2013-07-02,33,7,0,0,0,0,0,1,3,11,0,74,1,504,19,0,1,0,1,0,0,4
8387,1957,43140,2013-05-01,68,6,0,0,0,0,0,0,3,11,0,67,1,235,11,0,1,0,1,0,0,4
1829,1961,54959,2013-07-02,55,7,0,1,0,0,0,0,3,11,1,63,1,1232,21,1,0,0,0,0,1,0
3839,1958,15056,2013-03-05,76,5,0,0,0,0,0,0,3,11,0,66,2,88,12,1,0,1,0,0,0,3
9392,1971,26954,2014-08-05,17,7,0,0,0,0,0,0,3,11,0,53,1,17,4,1,0,0,1,0,0,3
2292,1985,22327,2013-02-08,94,5,0,0,0,0,0,0,3,11,0,39,1,24,5,1,0,0,1,0,0,3
10466,1965,44393,2013-07-02,86,4,0,0,0,0,0,0,3,11,0,59,2,60,7,0,1,0,1,0,0,1
9855,1952,62000,2013-07-02,25,4,0,0,0,1,0,0,3,11,0,72,1,1020,26,1,0,0,0,0,1,0
4088,1962,31497,2012-06-12,22,8,0,0,0,0,0,0,3,11,0,62,1,155,10,0,1,0,0,0,1,1
5231,1974,45894,2013-07-02,15,5,0,0,0,0,0,0,3,11,0,50,2,51,5,0,1,0,0,0,0,1
590,1970,78579,2013-07-02,35,3,0,0,0,0,0,0,3,11,1,54,0,1812,16,1,0,0,0,1,0,0
8732,1969,67369,2013-07-02,81,4,0,1,1,0,0,0,3,11,1,55,1,1461,25,1,0,0,0,1,0,0
2315,1960,58401,2013-07-02,55,4,0,0,0,0,0,0,3,11,0,64,1,96,6,1,0,0,1,0,0,0
3515,1952,62307,2013-07-02,94,5,0,0,0,0,0,0,3,11,0,72,1,160,9,1,0,0,1,0,0,0
2245,1969,43641,2013-07-02,50,6,0,0,0,0,0,0,3,11,0,55,2,139,10,0,1,0,0,1,0,1
6283,1968,63841,2013-07-02,64,6,0,0,0,0,0,0,3,11,0,56,1,908,22,1,0,0,0,1,0,0
2246,1965,46891,2013-01-09,91,4,0,0,0,0,0,0,3,11,0,59,1,183,8,0,1,0,0,0,0,1
6606,1969,70091,2013-07-02,11,8,0,1,0,0,0,0,3,11,0,55,1,1161,19,0,1,0,0,1,0,2
5545,1972,78075,2014-05-04,72,1,0,0,0,0,0,0,3,11,0,52,0,988,14,0,1,0,0,0,1,2
7342,1961,59184,2012-09-09,6,5,0,0,0,0,0,0,3,11,0,63,1,1072,27,1,0,0,0,0,0,0
837,1977,54809,2013-11-09,0,4,0,0,0,0,0,0,3,11,0,47,2,174,12,0,1,0,1,0,0,4
9500,1959,58113,2013-07-02,66,7,0,0,0,0,0,1,3,11,0,65,1,758,22,0,1,0,1,0,0,4
3602,1958,51412,2013-07-02,42,4,0,0,0,0,0,0,3,11,0,66,1,195,11,0,1,0,0,1,0,2
234,1979,15287,2012-10-10,60,7,1,0,0,0,0,0,3,11,1,45,1,31,6,1,0,0,1,0,0,3
2995,1957,66636,2013-07-02,64,1,0,0,0,0,0,0,3,11,0,67,0,1084,17,0,1,0,0,1,0,2
1118,1956,50965,2013-07-02,87,8,1,0,0,0,0,0,3,11,0,68,1,685,22,0,1,0,0,1,0,2
7789,1965,84618,2013-07-02,96,2,0,0,1,0,0,0,3,11,0,59,0,1672,26,0,1,0,0,0,1,2
3068,1990,18351,2013-07-02,1,7,0,0,0,0,0,0,3,11,0,34,0,43,6,0,1,0,1,0,0,1
8955,1957,40451,2013-07-02,54,5,1,0,0,0,0,0,3,11,0,67,2,49,5,0,1,0,0,0,1,1
945,1965,36317,2013-07-02,53,7,0,0,0,0,0,0,3,11,0,59,1,133,9,0,1,0,1,0,0,1
5644,1957,42213,2013-12-10,96,7,0,1,0,0,0,0,3,11,0,67,1,363,15,0,1,0,1,0,0,4
7192,1955,65748,2013-07-02,58,1,0,0,0,0,0,1,3,11,0,69,1,545,18,0,1,0,1,0,0,4
2324,1972,77044,2013-07-02,12,4,1,0,0,0,0,0,3,11,0,52,1,1065,31,0,1,0,1,0,0,4
697,1969,74918,2013-12-03,78,3,0,0,1,0,0,0,3,11,0,55,0,2047,21,0,1,0,1,0,0,4
3439,1972,56721,2013-07-02,64,6,0,0,0,0,0,0,3,11,0,52,2,296,15,0,1,0,1,0,0,4
1506,1975,42160,2013-07-02,26,6,0,0,0,0,0,0,3,11,1,49,2,140,11,1,0,0,1,0,0,3
232,1965,61559,2013-07-02,8,3,0,0,0,0,0,0,3,11,0,59,1,530,17,1,0,0,1,0,0,0
8876,1963,33629,2012-08-08,49,9,0,0,0,0,0,0,3,11,0,61,2,152,13,0,1,0,0,0,1,1
4500,1991,68682,2013-06-10,56,2,0,0,0,0,0,0,3,11,0,33,0,1598,24,0,1,0,0,0,1,2
9739,1963,34377,2013-07-02,55,7,0,0,0,0,0,0,3,11,0,61,1,114,8,1,0,0,1,0,0,3
10395,1986,8940,2013-07-02,25,8,0,0,0,0,0,0,3,11,0,38,1,101,10,1,0,1,0,0,0,3
1176,1973,26228,2013-07-02,50,8,0,0,0,0,0,0,3,11,0,51,1,25,4,0,1,0,1,0,0,1
1627,1957,77297,2013-07-02,84,4,0,0,0,1,0,0,3,11,0,67,0,789,22,1,0,0,0,0,0,0
938,1981,40211,2013-07-02,30,8,1,0,0,0,0,0,3,11,0,43,2,87,7,0,1,0,1,0,0,1
2740,1958,33438,2013-07-02,81,5,0,0,0,0,0,0,3,11,0,66,2,90,11,1,0,0,0,0,1,3
257,1959,75032,2013-07-02,74,3,0,0,0,0,0,0,3,11,0,65,1,1215,20,0,1,0,0,0,1,2
4058,1955,61284,2013-12-10,76,6,0,1,0,0,0,0,3,11,0,69,0,811,22,1,0,0,0,0,1,0
7736,1986,22518,2013-07-02,36,5,1,0,0,0,0,0,3,11,1,38,1,61,7,0,1,0,1,0,0,1
8210,1975,54730,2013-07-02,64,4,0,0,0,0,0,0,3,11,0,49,1,405,18,0,1,0,0,1,0,2
833,1955,38452,2013-07-02,62,7,0,0,0,0,0,0,3,11,0,69,2,72,9,0,1,0,0,1,0,1
6230,1971,44421,2013-07-02,53,8,0,0,0,0,0,0,3,11,0,53,2,189,14,1,0,0,1,0,0,3
7325,1986,38197,2013-07-02,86,5,0,0,0,0,0,0,3,11,0,38,1,40,5,0,1,0,0,0,1,1
1307,1978,41986,2014-09-02,15,4,0,0,0,0,0,0,3,11,0,46,1,63,10,1,0,0,1,0,0,0
1502,1983,28427,2013-07-02,67,8,0,0,0,0,0,0,3,11,0,41,1,52,7,0,1,0,1,0,0,1
6211,1976,37395,2014-02-05,47,6,0,0,0,0,0,0,3,11,0,48,1,39,5,0,1,0,0,0,1,1
843,1971,64722,2013-07-02,47,6,0,0,0,0,0,0,3,11,0,53,1,805,25,0,1,0,1,0,0,4
4174,1956,55249,2013-07-02,81,3,0,0,0,0,0,0,3,11,0,68,1,130,8,0,1,0,0,1,0,2
9757,1972,84906,2013-04-10,98,2,0,1,1,0,1,0,3,11,0,52,0,1631,24,0,1,0,1,0,0,4
6918,1989,28691,2013-04-07,56,8,0,0,0,0,0,0,3,11,0,35,1,34,5,0,1,0,1,0,0,1
286,1952,44213,2013-07-02,48,6,0,0,0,0,0,0,3,11,0,72,2,152,12,1,0,0,1,0,0,3
11086,1984,25707,2013-07-02,18,7,0,0,0,0,0,0,3,11,0,40,1,21,5,1,0,1,0,0,0,3
1921,1967,59062,2013-03-10,74,4,0,0,0,0,0,0,3,11,0,57,3,71,7,0,1,0,0,0,1,2
4138,1962,76624,2013-07-02,68,1,1,0,0,0,0,0,3,11,0,62,1,899,23,1,0,0,1,0,0,0
7718,1947,66000,2013-07-02,36,1,0,0,0,0,0,0,3,11,0,77,0,711,10,0,1,0,0,1,0,2
1291,1978,27683,2012-04-08,90,8,0,0,0,0,0,0,3,11,0,46,1,351,16,0,1,0,0,0,1,2
6862,1971,1730,2013-07-02,65,20,0,0,0,0,0,0,3,11,0,53,0,8,15,1,0,0,1,0,0,3
4136,1992,7500,2012-03-12,63,9,0,0,0,0,0,0,3,11,0,32,1,119,11,1,0,1,0,0,0,3
803,1968,40521,2013-05-04,82,5,0,0,0,0,0,0,3,11,0,56,2,21,4,0,1,0,1,0,0,1
4298,1973,20427,2013-07-02,63,8,0,0,0,0,0,0,3,11,0,51,1,10,4,0,1,0,0,0,1,1
10833,1975,65106,2013-07-02,55,6,0,1,0,0,0,0,3,11,0,49,1,973,27,0,1,0,1,0,0,4
9606,1965,69969,2013-07-02,64,3,0,0,1,1,0,0,3,11,1,59,0,1536,13,0,1,0,0,0,1,2
8534,1952,67433,2013-07-02,51,4,0,1,0,0,0,0,3,11,0,72,2,992,28,0,1,0,1,0,0,4
5153,1967,77766,2013-07-02,97,6,1,0,0,0,0,0,3,11,1,57,1,1529,34,0,1,0,0,0,1,2
961,1972,74716,2013-12-09,92,4,0,0,0,0,0,0,3,11,0,52,1,860,17,0,1,0,1,0,0,4
5011,1963,68118,2013-07-02,51,6,0,0,0,0,0,0,3,11,0,61,1,928,23,1,0,0,1,0,0,0
6653,1970,55158,2013-07-02,72,7,0,0,0,0,0,0,3,11,1,54,2,418,18,0,1,0,0,0,1,2
9094,1955,62972,2012-03-08,39,6,0,0,0,0,0,0,3,11,1,69,1,587,16,0,1,0,0,0,0,4
810,1975,74190,2014-12-05,49,2,0,0,0,0,0,0,3,11,0,49,1,641,19,0,1,0,1,0,0,4
5493,1976,39356,2013-07-02,21,6,1,0,0,0,0,0,3,11,0,48,2,23,4,0,1,0,1,0,0,1
2147,1969,76653,2013-07-02,91,2,0,0,1,1,0,0,3,11,0,55,0,2279,23,0,1,0,1,0,0,4
5107,1973,35860,2013-07-02,37,5,1,0,0,0,0,0,3,11,0,51,2,49,6,1,0,0,0,0,1,3
3979,1983,90687,2013-07-02,98,2,0,0,1,0,0,0,3,11,1,41,0,1779,17,1,0,0,0,0,1,0
6049,1982,73450,2013-05-12,85,3,1,0,0,1,0,0,3,11,0,42,0,1804,27,0,1,0,0,1,0,2
8147,1960,31454,2013-06-07,40,8,0,0,0,0,0,0,3,11,0,64,2,48,8,0,1,0,1,0,0,1
1857,1952,47139,2014-06-03,2,7,0,0,0,0,0,0,3,11,1,72,2,83,7,1,0,0,1,0,0,3
3910,1975,83829,2013-08-10,78,1,1,0,1,1,0,0,3,11,1,49,0,1862,17,1,0,0,1,0,0,0
5207,1963,53378,2013-07-02,41,8,0,0,0,0,0,0,3,11,1,61,2,793,29,0,1,0,0,0,1,2
11114,1970,19656,2013-08-02,94,7,0,0,0,0,0,0,3,11,0,54,1,84,9,0,1,0,1,0,0,1
5429,1948,45579,2013-07-02,10,6,0,0,0,0,0,0,3,11,0,76,1,183,10,0,1,0,0,0,1,2
9400,1958,85485,2013-07-02,73,2,0,0,0,0,0,0,3,11,0,66,0,1383,19,1,0,0,0,0,0,0
1740,1944,55956,2014-07-04,22,4,0,1,0,0,0,0,3,11,0,80,0,999,16,0,1,0,1,0,0,4
7488,1963,64191,2013-07-02,30,3,0,0,0,0,0,0,3,11,0,61,1,825,24,1,0,0,0,1,0,0
195,1972,38808,2013-07-02,21,8,1,0,0,0,0,0,3,11,1,52,1,246,14,1,0,0,1,0,0,3
635,1966,57183,2013-07-02,51,8,0,0,0,0,0,0,3,11,0,58,2,610,25,0,1,0,0,1,0,2
7527,1968,23748,2013-07-02,97,8,0,0,0,0,0,0,3,11,0,56,1,76,9,1,0,0,0,1,0,3
10319,1971,66303,2013-07-02,56,8,0,1,0,0,0,0,3,11,0,53,1,1286,22,0,1,0,1,0,0,4
2296,1975,37368,2013-07-02,4,6,1,0,0,0,0,0,3,11,0,49,1,30,4,0,1,0,0,1,0,1
10637,1964,40800,2013-01-01,77,7,0,0,0,0,0,1,3,11,0,60,3,99,8,0,1,0,1,0,0,1
2931,1978,71847,2013-07-02,95,3,0,0,0,1,0,0,3,11,0,46,0,1192,22,1,0,0,1,0,0,0
907,1975,46149,2013-07-02,36,5,0,0,0,0,0,0,3,11,0,49,1,362,18,0,1,0,1,0,0,4
3698,1983,78687,2012-09-08,13,2,0,0,1,0,0,0,3,11,1,41,0,2130,19,0,1,0,1,0,0,4
9516,1971,49118,2013-07-02,90,7,0,1,0,0,1,0,3,11,1,53,0,1229,28,1,0,0,0,0,0,0
679,1957,37633,2013-07-02,49,9,0,0,0,0,0,0,3,11,0,67,2,38,6,0,1,0,0,0,1,1
7384,1951,39767,2013-07-02,18,8,0,0,0,0,0,0,3,11,0,73,0,485,17,0,1,0,0,1,0,2
5043,1951,26997,2012-05-11,89,7,0,0,0,0,0,0,3,11,0,73,0,434,13,0,1,1,0,0,0,1
5267,1970,33986,2013-07-02,43,7,0,0,0,0,0,0,3,11,0,54,1,44,5,1,0,0,1,0,0,3
339,1972,57091,2013-07-02,82,7,0,1,0,0,0,0,3,11,1,52,1,496,18,0,1,0,0,0,1,2
2516,1969,46831,2013-08-06,84,4,0,0,0,0,0,0,3,11,0,55,2,78,7,0,1,0,0,0,0,1
9010,1972,83151,2013-10-02,80,2,1,0,1,1,0,0,3,11,1,52,0,2346,23,0,1,0,0,1,0,2
378,1971,52531,2013-07-02,68,6,0,0,0,0,0,0,3,11,0,53,0,794,21,0,1,0,1,0,0,4
4808,1956,15759,2013-05-09,12,7,0,0,0,0,0,0,3,11,0,68,0,17,4,0,1,0,1,0,0,1
5068,1971,22804,2013-07-02,75,9,0,0,0,0,0,0,3,11,0,53,1,26,5,1,0,0,1,0,0,3
7628,1973,43050,2013-07-02,10,5,0,0,0,0,0,0,3,11,0,51,1,76,8,0,1,0,0,0,0,1
7128,1977,42997,2013-07-12,91,7,0,0,0,0,0,0,3,11,0,47,2,15,4,1,0,0,0,0,1,3
2811,1963,48918,2014-12-04,21,4,0,0,0,0,0,0,3,11,0,61,2,62,7,1,0,0,0,0,1,3
3551,1954,60033,2013-07-02,28,2,0,0,0,0,0,0,3,11,0,70,1,198,10,0,1,0,0,1,0,2
1663,1978,34043,2013-07-02,97,9,0,0,0,0,0,0,3,11,0,46,1,49,5,0,1,0,0,0,1,1
5543,1966,57811,2013-07-02,49,5,0,1,0,0,0,0,3,11,0,58,1,802,25,0,1,0,1,0,0,4
1577,1946,78569,2013-07-02,14,1,0,0,1,0,0,0,3,11,1,78,0,1736,15,0,1,0,1,0,0,4
10641,1978,7500,2013-07-02,5,6,0,0,0,0,0,0,3,11,0,46,2,57,10,1,0,0,1,0,0,3
6024,1953,94384,2013-04-03,62,2,0,1,1,1,0,0,3,11,1,71,0,2302,18,0,1,0,1,0,0,4
1878,1985,23148,2013-07-02,83,7,0,0,0,0,0,0,3,11,0,39,0,37,6,0,1,0,0,0,0,1
3099,1970,44267,2013-07-02,48,9,0,0,0,0,0,0,3,11,0,54,2,310,16,1,0,0,1,0,0,3
6055,1979,71626,2012-01-11,94,3,0,1,0,0,0,0,3,11,0,45,0,1305,19,0,1,0,1,0,0,4
5841,1966,60894,2013-07-02,61,7,0,0,0,0,0,0,3,11,0,58,1,832,26,0,1,0,1,0,0,4
3972,1976,50200,2013-03-04,70,8,0,0,0,0,0,0,3,11,0,48,2,401,19,0,1,0,1,0,0,1
4394,1965,81051,2013-07-02,43,2,0,1,1,0,0,0,3,11,0,59,0,1501,23,0,1,0,0,0,1,2
5758,1982,65169,2013-07-02,23,6,1,0,1,1,1,0,3,11,1,42,0,1189,28,0,1,0,1,0,0,4
6658,1972,59868,2013-07-02,37,6,0,0,0,0,0,0,3,11,0,52,1,1194,32,0,1,0,1,0,0,4
4603,1960,65695,2013-07-02,50,4,0,0,0,0,0,0,3,11,0,64,1,656,21,0,1,0,0,0,1,2
8427,1956,64857,2013-07-02,78,4,0,0,0,0,0,0,3,11,0,68,0,1540,23,1,0,0,0,1,0,0
10260,1965,45143,2013-07-02,74,7,0,0,0,0,0,0,3,11,0,59,1,311,15,0,1,0,0,1,0,2
7143,1955,74805,2013-06-11,14,2,0,0,0,0,0,0,3,11,0,69,1,820,26,0,1,0,0,0,0,2
8789,1989,59060,2014-11-01,77,4,0,0,0,0,0,0,3,11,0,35,1,274,14,0,1,0,0,0,0,1
6197,1962,27238,2013-07-02,39,9,0,0,0,0,0,0,3,11,0,62,2,57,9,1,0,0,0,0,1,3
4554,1965,47009,2013-01-10,89,4,0,0,0,0,0,0,3,11,0,59,1,448,17,0,1,0,1,0,0,4
4937,1973,46094,2014-10-06,62,7,0,0,0,0,0,0,3,11,0,51,2,44,5,0,1,0,0,0,0,1
1920,1972,40321,2013-07-02,59,7,0,0,0,0,0,0,3,11,0,52,2,102,8,0,1,0,1,0,0,1
8749,1984,37235,2014-01-02,68,4,0,0,0,0,0,0,3,11,0,40,1,61,5,0,1,0,1,0,0,1
1650,1960,81843,2013-07-02,13,3,0,0,0,0,0,0,3,11,0,64,0,1643,27,0,1,0,0,1,0,2
10377,1958,46692,2013-06-06,37,6,0,0,0,0,0,0,3,11,0,66,1,397,15,0,1,0,0,1,0,2
9206,1968,77382,2014-07-01,36,1,0,0,1,0,0,0,3,11,0,56,1,1121,26,0,1,0,1,0,0,4
10971,1977,37774,2012-03-09,28,9,1,0,0,0,0,1,3,11,1,47,2,473,16,1,0,0,1,0,0,3
6398,1974,18393,2013-07-02,2,8,0,0,0,0,0,0,3,11,0,50,1,50,8,0,1,1,0,0,0,1
9212,1962,72828,2013-07-02,17,7,0,0,0,0,0,0,3,11,0,62,1,1678,28,0,1,0,0,1,0,2
7937,1982,24711,2013-07-02,86,7,0,0,0,0,0,0,3,11,0,42,0,58,7,0,1,0,1,0,0,1
839,1975,45503,2013-07-02,54,5,0,0,0,0,0,0,3,11,0,49,1,170,9,0,1,0,0,0,1,2
4246,1982,6560,2013-12-12,2,17,0,0,0,0,0,0,3,11,0,42,0,373,2,1,0,0,0,1,0,3
158,1945,71604,2013-07-02,3,4,1,0,0,0,0,0,3,11,1,79,0,1196,17,0,1,0,0,0,1,2
4832,1979,27244,2014-07-03,84,7,0,0,0,0,0,0,3,11,0,45,1,101,8,0,1,0,1,0,0,1
5621,1969,48752,2012-12-12,8,9,0,0,0,0,0,0,3,11,1,55,2,316,17,0,1,0,1,0,0,1
1945,1962,71434,2013-07-02,4,4,0,1,0,1,0,0,3,11,0,62,1,1400,21,0,1,0,1,0,0,4
5147,1948,90842,2013-07-02,57,1,0,0,0,0,0,0,3,11,0,76,0,1424,27,1,0,0,1,0,0,0
2535,1978,88097,2013-07-02,24,9,0,1,1,1,0,0,3,11,1,46,1,844,20,0,1,0,0,1,0,2
11039,1975,51948,2013-07-02,51,5,0,0,0,0,0,0,3,11,0,49,1,311,13,0,1,0,1,0,0,4
9495,1982,71853,2013-08-05,29,1,0,0,0,0,0,0,3,11,0,42,0,1149,17,0,1,0,1,0,0,4
9635,1983,35876,2013-07-02,13,6,0,0,0,0,0,0,3,11,0,41,0,129,8,0,1,0,0,1,0,1
2173,1952,40049,2013-07-02,23,6,0,0,0,0,0,0,3,11,0,72,1,32,5,1,0,0,1,0,0,3
942,1982,39660,2012-08-08,36,9,0,0,0,0,0,0,3,11,1,42,1,299,14,1,0,0,1,0,0,3
9386,1962,50127,2013-07-02,88,6,0,1,0,0,0,0,3,11,0,62,1,320,13,0,1,0,1,0,0,4
5510,1977,43263,2013-07-02,2,5,0,0,0,0,0,0,3,11,0,47,1,441,16,0,1,0,0,1,0,2
873,1949,62845,2012-01-10,3,8,0,1,0,0,0,0,3,11,1,75,2,1178,28,0,1,0,0,1,0,2
2253,1990,18929,2013-07-02,15,6,0,0,0,0,0,0,3,11,0,34,0,85,6,0,1,0,1,0,0,1
5181,1982,24367,2013-07-02,58,9,0,0,0,0,0,0,3,11,0,42,1,24,4,1,0,1,0,0,0,3
979,1975,33249,2013-07-02,11,6,0,0,0,0,0,0,3,11,0,49,1,112,8,1,0,0,1,0,0,3
10390,1959,26887,2013-10-02,27,6,0,0,0,0,0,0,3,11,0,65,1,30,5,0,1,0,0,0,0,1
4698,1983,50150,2013-07-02,32,5,0,0,0,0,0,0,3,11,0,41,0,410,16,0,1,0,0,0,1,2
7793,1976,62061,2013-07-02,12,6,0,1,0,0,0,0,3,11,0,48,1,800,24,0,1,0,1,0,0,4
1745,1962,85696,2013-03-05,88,1,0,0,0,0,0,0,3,11,1,62,0,1313,20,1,0,0,0,0,1,0
10590,1956,76542,2013-07-02,91,2,0,0,0,0,0,0,3,11,0,68,0,1483,23,0,1,0,0,0,1,2
5080,1993,70515,2013-07-02,12,2,0,0,0,0,0,0,3,11,1,31,0,1258,17,1,0,0,1,0,0,0
8369,1987,18227,2012-08-11,21,8,0,0,0,0,0,0,3,11,0,37,1,28,4,0,1,0,1,0,0,1
5232,1965,69139,2013-07-02,23,4,0,0,0,0,0,0,3,11,0,59,1,227,11,0,1,0,1,0,0,4
2407,1982,69109,2012-09-11,10,4,0,0,1,0,0,0,3,11,1,42,0,1555,20,0,1,0,1,0,0,4
3834,1962,69627,2013-07-02,35,5,0,0,0,0,0,0,3,11,0,62,1,861,23,1,0,0,1,0,0,0
7912,1978,38136,2013-07-02,69,8,1,0,0,0,0,0,3,11,0,46,1,103,8,0,1,0,1,0,0,1
7712,1946,62159,2013-07-02,68,4,0,0,0,0,0,0,3,11,0,78,0,634,19,1,0,0,0,0,1,0
1065,1963,80695,2013-07-02,85,2,0,0,0,0,0,0,3,11,0,61,0,1918,19,1,0,0,1,0,0,0
7275,1971,33316,2013-04-10,34,6,0,0,0,0,0,0,3,11,0,53,2,131,10,1,0,0,0,1,0,3
1343,1968,58554,2013-07-02,55,7,0,0,0,0,0,0,3,11,0,56,2,586,22,0,1,0,1,0,0,4
1384,1992,17256,2013-07-02,10,8,1,0,0,0,0,0,3,11,0,32,1,62,7,0,1,1,0,0,0,1
9967,1974,53034,2013-07-02,30,8,0,0,0,0,0,0,3,11,0,50,2,447,22,1,0,0,1,0,0,0
6181,1950,52203,2013-07-02,36,6,0,0,0,0,0,0,3,11,0,74,0,939,27,0,1,0,0,0,0,4
10507,1977,59601,2013-07-02,14,8,0,1,0,0,0,0,3,11,0,47,1,797,15,1,0,0,0,0,0,0
2674,1958,75154,2012-04-09,79,3,0,0,0,0,0,0,3,11,1,66,1,1143,16,1,0,0,0,1,0,0
2698,1976,47025,2013-07-11,52,6,0,0,0,0,0,0,3,11,0,48,1,415,17,1,0,0,1,0,0,0
3231,1973,37971,2013-07-02,97,8,0,0,0,0,0,0,3,11,0,51,1,30,5,0,1,0,1,0,0,1
4096,1968,41335,2013-07-02,24,7,0,0,0,0,0,0,3,11,0,56,1,187,12,1,0,0,0,1,0,0
10476,1958,67267,2013-07-02,0,2,0,0,0,0,0,0,3,11,0,66,1,251,11,0,1,0,1,0,0,4
5948,1975,57338,2013-07-02,96,5,0,0,0,0,0,0,3,11,0,49,1,237,12,1,0,0,1,0,0,0
9140,1960,50523,2013-07-02,89,6,0,0,0,0,0,0,3,11,0,64,2,91,8,0,1,0,0,0,0,1
10258,1965,35791,2013-06-05,94,8,0,0,0,0,0,0,3,11,0,59,3,35,6,1,0,0,0,1,0,3
5675,1960,50611,2012-04-10,98,6,0,1,0,0,0,0,3,11,0,64,1,493,22,1,0,0,0,0,1,0
4743,1969,56242,2013-03-03,72,6,0,0,0,0,0,0,3,11,0,55,1,971,28,0,1,0,0,0,1,2
8805,1960,48904,2012-02-12,1,8,0,0,0,0,0,0,3,11,0,64,1,371,17,1,0,0,1,0,0,0
1542,1975,56243,2013-07-02,26,5,0,0,0,0,0,0,3,11,0,49,3,396,20,1,0,0,1,0,0,0
6770,1985,21355,2013-07-02,5,6,1,0,0,0,0,0,3,11,1,39,1,68,7,0,1,0,1,0,0,1
8773,1971,57420,2013-07-02,22,7,0,1,0,0,0,0,3,11,0,53,1,322,15,0,1,0,0,1,0,2
10420,1955,46390,2014-05-05,56,7,0,0,0,0,0,0,3,11,0,69,1,222,10,1,0,0,0,1,0,0
7514,1956,54342,2013-03-07,74,6,0,0,0,0,0,0,3,11,0,68,2,177,12,0,1,0,0,0,0,1
793,1973,20895,2012-06-10,24,9,0,0,0,0,0,0,3,11,0,51,1,45,6,0,1,0,1,0,0,1
10909,1948,92344,2013-07-02,9,1,1,0,1,0,0,0,3,11,0,76,0,1899,20,0,1,0,1,0,0,4
8702,1976,26907,2013-07-02,10,7,0,0,0,0,0,0,3,11,0,48,2,22,6,0,1,0,0,0,0,1
4791,1980,44964,2013-07-02,35,8,0,0,0,0,0,0,3,11,0,44,2,41,5,0,1,0,1,0,0,1
2963,1979,75507,2014-02-05,56,3,0,0,0,0,0,0,3,11,0,45,0,1440,21,0,1,0,1,0,0,4
8216,1972,53761,2013-11-10,7,5,0,0,0,0,0,0,3,11,0,52,2,325,17,0,1,0,0,1,0,2
8140,1973,22682,2013-03-10,51,4,0,0,0,0,0,0,3,11,0,51,1,95,10,0,1,0,1,0,0,1
10146,1972,38887,2014-02-03,17,7,0,0,0,0,0,0,3,11,0,52,1,42,5,0,1,0,0,0,1,1
